arc	source	where	terms	status	hits_per_head	top_paths	quote
B1159_mssm_debt_ledger	main	frontier/B1159_mssm_debt_ledger/b1159_results.json:23	m004 identifies heterotic functor	LEAD	"{""audit/b775-braver-questions"":7,""claude/new-session-qor5up"":7,""claude/outside-bench"":12,""codex/seat-r001"":11,""main"":12,""paper/structure-genesis-first"":8}"	docs/HINT_LEDGER.md | docs/views/VERDICT_LEDGER.md | frontier/B738_pathfinder_compiler/kill_graph.json | frontier/B770_closure_census/census.json | papers/VALIDATION_LEDGER.md | docs/views/THE_SPINE.md | docs/CAMPAIGN_STATUS.md | docs/THEOREM_REGISTRY.md | +5 catch-all	no functor identifies m004's McKay object with a heterotic gauge bundle
B1159_mssm_debt_ledger	main	frontier/B1159_mssm_debt_ledger/FINDINGS.md:64	load-bearing single-homed summaries witness	LEAD	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":3,""codex/seat-r001"":1,""main"":3,""paper/structure-genesis-first"":0}"	docs/RELAY_LEDGER.md | docs/views/VERDICT_LEDGER.md | +1 catch-all	The load-bearing witness is single-homed; the branch carries only summaries.
B1159_mssm_debt_ledger	main	frontier/B1159_mssm_debt_ledger/FINDINGS.md:75	sage-certified single-homed height-308 off-branch	NO_HIT	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":0,""codex/seat-r001"":0,""main"":0,""paper/structure-genesis-first"":0}"		the height-308 cohomology + Strominger persistence are sage-certified off-branch, single-homed
B1161_frontier_sweep	main	frontier/B1161_frontier_sweep/FINDINGS.md:17 (paraphrase of 'every Galois-invariant object quantity is constant... no object-intrinsic invariant can pick a branch')	quantity constant object across	GENERIC	"{""audit/b775-braver-questions"":92,""claude/new-session-qor5up"":81,""claude/outside-bench"":108,""codex/seat-r001"":95,""main"":102,""paper/structure-genesis-first"":96}"	docs/CAMPAIGN_STATUS.md | docs/ERROR_LEDGER.md | docs/HINT_LEDGER.md | docs/INPUT_COMPLETENESS_LEDGER.md | docs/LAW_MAP.md | docs/OPEN_LEADS.md | docs/THE_END_TO_END_CHAIN.md | docs/THE_FRAMEWORK.md | +17 catch-all	no object quantity is constant across them
B1161_frontier_sweep	main	frontier/B1161_frontier_sweep/b1161_results.json:34	down-yukawa off-branch char-0 provenance	LEAD	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":4,""codex/seat-r001"":0,""main"":4,""paper/structure-genesis-first"":0}"	docs/CAMPAIGN_STATUS.md | docs/views/VERDICT_LEDGER.md | +2 catch-all	the down-Yukawa char-0 tensor entries not built on any committed branch (only GF(1009) tail reps off-branch) -- BENCHABLE artifact, provenance debt
B1161_frontier_sweep	main	frontier/B1161_frontier_sweep/b1161_results.json:37	generation-index object forces index	LEAD	"{""audit/b775-braver-questions"":3,""claude/new-session-qor5up"":3,""claude/outside-bench"":8,""codex/seat-r001"":4,""main"":8,""paper/structure-genesis-first"":3}"	docs/views/VERDICT_LEDGER.md | docs/THEOREM_REGISTRY.md | docs/CAMPAIGN_STATUS.md | frontier/B1162_mssm_debt_closure/FINDINGS.md | frontier/B1162_mssm_debt_closure/b1162_results.json | frontier/B1195_close_loop_batch5a/verification/batch5a_cells.json | +2 catch-all	generation-index: NULL (no object index forces 3)
B1162_mssm_debt_closure	main	frontier/B1162_mssm_debt_closure/FINDINGS.md:12	single-homed off-branch b1159 condition	LEAD	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":10,""codex/seat-r001"":0,""main"":10,""paper/structure-genesis-first"":0}"	docs/CAMPAIGN_STATUS.md | docs/OPEN_LEADS.md | docs/RELAY_LEDGER.md | docs/views/VERDICT_LEDGER.md | frontier/B1159_mssm_debt_ledger/FINDINGS.md | frontier/B1159_mssm_debt_ledger/arc_verdict.json | frontier/B1159_mssm_debt_ledger/b1159_results.json | +3 catch-all	B1159 built the condition ledger but relayed the witness (single-homed off-branch).
B1162_mssm_debt_closure	main	frontier/B1162_mssm_debt_closure/FINDINGS.md:54	re-run breaking bracket chains	LEAD	"{""audit/b775-braver-questions"":13,""claude/new-session-qor5up"":13,""claude/outside-bench"":17,""codex/seat-r001"":13,""main"":16,""paper/structure-genesis-first"":12}"	docs/HINT_LEDGER.md | docs/LAW_MAP.md | docs/OPEN_LEADS.md | docs/views/VERDICT_LEDGER.md | frontier/B738_pathfinder_compiler/kill_graph.json | frontier/B770_closure_census/census.json | frontier/B921_branch_harvest/harvested/frontier/B796_coupling_campaign/context_sweep/sweep_changelog_history.md | papers/VALIDATION_LEDGER.md | +5 catch-all	cloud's breaking_chains.py / susy_test.py assert GREEN but need cloud's deeper stack (a check_charge_bracket), so cited, not re-run
B1163_w0_attempt	main	frontier/B1163_w0_attempt/ADDENDUM_orientation_theorem.md:8	object-canonical m004 orient datum	LEAD	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":23,""codex/seat-r001"":2,""main"":23,""paper/structure-genesis-first"":10}"	docs/RELAY_LEDGER.md | docs/CAMPAIGN_STATUS.md | docs/views/VERDICT_LEDGER.md | frontier/B1167_seat_harvest/ADDENDUM_family_retraction_B8147.md | frontier/B1167_seat_harvest/FINDINGS.md | frontier/B1167_seat_harvest/b1167_results.json | frontier/B1168_c5_investigation/FINDINGS.md | frontier/B1168_c5_investigation/arc_verdict.json | +10 catch-all	No object-canonical datum can orient m004
B1163_w0_attempt	main	frontier/B1163_w0_attempt/ADDENDUM_orientation_theorem.md:25	canonical provably pick	GENERIC	"{""audit/b775-braver-questions"":49,""claude/new-session-qor5up"":46,""claude/outside-bench"":68,""codex/seat-r001"":57,""main"":64,""paper/structure-genesis-first"":46}"	docs/CAMPAIGN_STATUS.md | docs/ERROR_LEDGER.md | docs/HINT_LEDGER.md | docs/LAW_MAP.md | docs/OPEN_LEADS.md | docs/OPEN_PROBLEMS.md | docs/SEAL_LEDGER.md | docs/STRUCTURE_TO_NATURE_MASTERPLAN.md | +11 catch-all	there is provably no canonical way to pick one
B1163_w0_attempt	main	frontier/B1163_w0_attempt/FINDINGS.md:76	load-bearing off-branch re-derived negative	LEAD	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":11,""codex/seat-r001"":0,""main"":11,""paper/structure-genesis-first"":0}"	docs/CAMPAIGN_STATUS.md | docs/OPEN_LEADS.md | docs/RELAY_LEDGER.md | docs/views/THE_SPINE.md | docs/views/VERDICT_LEDGER.md | frontier/B1157_dynamics_null/FINDINGS.md | frontier/B1157_dynamics_null/b1157_results.json | frontier/B1162_mssm_debt_closure/FINDINGS.md | +3 catch-all	the CY3 witness is off-branch but R2 re-derived its load-bearing det=+1/H3 facts independently, so the negative does not rest on it
B1163_w0_attempt	main	frontier/B1163_w0_attempt/ADDENDUM_2026-09-01_B8147_83of83_withdrawn.md (citing cc3's B8147)	sqrt-3 manifold verified complete	GENERIC	"{""audit/b775-braver-questions"":49,""claude/new-session-qor5up"":49,""claude/outside-bench"":64,""codex/seat-r001"":50,""main"":64,""paper/structure-genesis-first"":49}"	docs/SEAL_LEDGER.md | docs/views/CLOSED_DOORS.md | docs/views/VERDICT_LEDGER.md | frontier/B259_gravity_brick_wall_map/gravity_brick.py | frontier/B716_time_gap/b716_probe2.py | frontier/B718_child_program/b718_probe2.py | frontier/B723_build_the_observer/b723_probe3.py | frontier/B723_build_the_observer/b723_probe3_out.txt | +3 catch-all	the '14-manifold Q(sqrt-3) family' was never verified complete
B1165_gravity_terminal	main	frontier/B1165_gravity_terminal/FINDINGS.md (Fences section)	family-wide spot-check b1163 amphichirality	LEAD	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":8,""codex/seat-r001"":0,""main"":8,""paper/structure-genesis-first"":1}"	docs/CAMPAIGN_STATUS.md | docs/RELAY_LEDGER.md | docs/views/VERDICT_LEDGER.md | frontier/B1163_w0_attempt/ADDENDUM_family_denominator_B8147.md | frontier/B1163_w0_attempt/ADDENDUM_family_wide.md | +3 catch-all	SnapPy's isometry_signature returned amphichiral=True even for the chiral 5_2 -- so the B1163 family-wide addendum's own 4/14 amphichirality spot-check was likely vacuous
B1167_seat_harvest	main	frontier/B1167_seat_harvest/ADDENDUM_family_retraction_B8147.md:3	sqrt-3 manifold verified complete	GENERIC	"{""audit/b775-braver-questions"":49,""claude/new-session-qor5up"":49,""claude/outside-bench"":64,""codex/seat-r001"":50,""main"":64,""paper/structure-genesis-first"":49}"	docs/SEAL_LEDGER.md | docs/views/CLOSED_DOORS.md | docs/views/VERDICT_LEDGER.md | frontier/B259_gravity_brick_wall_map/gravity_brick.py | frontier/B716_time_gap/b716_probe2.py | frontier/B718_child_program/b718_probe2.py | frontier/B723_build_the_observer/b723_probe3.py | frontier/B723_build_the_observer/b723_probe3_out.txt | +3 catch-all	the '14-manifold Q(sqrt-3) family' was never verified complete
B1167_seat_harvest	main	frontier/B1167_seat_harvest/b1167_results.json:8	single-homed height-308 off-branch up-yukawa	LEAD	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":14,""codex/seat-r001"":0,""main"":14,""paper/structure-genesis-first"":0}"	docs/CAMPAIGN_STATUS.md | docs/OPEN_LEADS.md | docs/RELAY_LEDGER.md | docs/views/VERDICT_LEDGER.md | frontier/B1154_seam_y/FINDINGS.md | frontier/B1154_seam_y/b1154_results.json | frontier/B1159_mssm_debt_ledger/FINDINGS.md | frontier/B1159_mssm_debt_ledger/b1159_results.json | +3 catch-all	codex's height-308 up-Yukawa proof was single-homed off-branch
B1169_qualia_parity_synthesis	main	frontier/B1169_qualia_parity_synthesis/FINDINGS.md:16 (QP-4 NO-HATCH)	object-native self-closure	LEAD	"{""audit/b775-braver-questions"":3,""claude/new-session-qor5up"":3,""claude/outside-bench"":12,""codex/seat-r001"":6,""main"":12,""paper/structure-genesis-first"":3}"	philosophy/P020_the_spectral_theorem_chain.md | philosophy/P021_the_correspondence.md | speculations/S072_the_qualia_program.md | docs/THE_FORCED_AND_THE_FREE.md | docs/views/VERDICT_LEDGER.md | frontier/B1183_one_class_theorem/FINDINGS.md | frontier/B1183_one_class_theorem/arc_verdict.json | frontier/B1211_declaration_gap/deep_sweep.json | +3 catch-all	no object-native self-closure
B1169_qualia_parity_synthesis	main	frontier/B1169_qualia_parity_synthesis/FINDINGS.md:17 (citing B1163)	object-canonical orientation	GENERIC	"{""audit/b775-braver-questions"":3,""claude/new-session-qor5up"":3,""claude/outside-bench"":42,""codex/seat-r001"":5,""main"":41,""paper/structure-genesis-first"":10}"	frontier/B713_chirality/b713_probe2.py | frontier/B713_chirality/b713_probe2_out.txt | speculations/S069_the_seam.md | docs/RELAY_LEDGER.md | docs/CAMPAIGN_STATUS.md | docs/views/VERDICT_LEDGER.md | frontier/B1163_w0_attempt/ADDENDUM_family_denominator_B8147.md | frontier/B1163_w0_attempt/ADDENDUM_family_wide.md | +13 catch-all	no object-canonical orientation
B1170_arena_rescope	frontier/B1170_arena_rescope	B1170_arena_rescope/FINDINGS.md:14-15	step-6 m004 executable disclosed	LEAD	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":3,""codex/seat-r001"":0,""main"":3,""paper/structure-genesis-first"":0}"	docs/views/VERDICT_LEDGER.md | frontier/B1170_arena_rescope/FINDINGS.md | +1 catch-all	Zero object tokens in the executable code (no E₆, no 27, no m004, no trace field — their step-6 token audit; one prose comment disclosed, not swept).
B1172_lose_nothing_register	frontier/B1172_lose_nothing_register	B1172_lose_nothing_register/FINDINGS.md:39	reachable working survive branch	GENERIC	"{""audit/b775-braver-questions"":33,""claude/new-session-qor5up"":31,""claude/outside-bench"":45,""codex/seat-r001"":34,""main"":44,""paper/structure-genesis-first"":31}"	docs/CAMPAIGN_STATUS.md | docs/ERROR_LEDGER.md | docs/HINT_LEDGER.md | docs/OPEN_LEADS.md | docs/PRACTICES.md | docs/SEAL_LEDGER.md | docs/STRUCTURE_TO_NATURE_MASTERPLAN.md | docs/views/VERDICT_LEDGER.md | +9 catch-all	The nine 2026-08-09 relay files are gone from main's working tree and on no reachable branch — only their ledger rows survive.
B1172_lose_nothing_register	frontier/B1172_lose_nothing_register	B1172_lose_nothing_register/FINDINGS.md:40-41	between-sessions deliberately untracked preserved	LEAD	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":2,""codex/seat-r001"":0,""main"":2,""paper/structure-genesis-first"":0}"	docs/views/VERDICT_LEDGER.md | frontier/B1172_lose_nothing_register/FINDINGS.md	the firewall's own design: relays are deliberately untracked, so nothing preserved them; a between-sessions cleanup silently deleted the batch
B1172_lose_nothing_register	frontier/B1172_lose_nothing_register	B1172_lose_nothing_register/FINDINGS.md:43-44	l114 discharge already ledger	LEAD	"{""audit/b775-braver-questions"":9,""claude/new-session-qor5up"":5,""claude/outside-bench"":13,""codex/seat-r001"":5,""main"":13,""paper/structure-genesis-first"":6}"	docs/OPEN_LEADS.md | docs/PRACTICES.md | docs/RELAY_LEDGER.md | docs/CAMPAIGN_STATUS.md | docs/ERROR_LEDGER.md | docs/THE_REMAINING_MATH.md | docs/views/VERDICT_LEDGER.md | frontier/B1172_lose_nothing_register/FINDINGS.md | +6 catch-all	for the other seven the ledger note is main's entire record — L114_DISCHARGE among them, the relay whose July twin was already lost once
B1175_charter_close_harvest	frontier/B1175_charter_close_harvest	B1175_charter_close_harvest/verification/reproduce.sh:11-13	re-execute certificates vendored	LEAD	"{""audit/b775-braver-questions"":2,""claude/new-session-qor5up"":2,""claude/outside-bench"":7,""codex/seat-r001"":5,""main"":7,""paper/structure-genesis-first"":2}"	docs/views/VERDICT_LEDGER.md | frontier/B1102_exact_hypercharge_solve/b1102_common.py | frontier/B1135_gauge_closing/verify_gauge_closing.py | frontier/B1175_charter_close_harvest/verification/reproduce.sh | frontier/B1215_codex_transcript_harvest/FINDINGS.md | +2 catch-all	Those certificates are not vendored here, so this file cannot re-execute them -- and it must not claim to.
B1176_record_surface_wave	frontier/B1176_record_surface_wave	B1176_record_surface_wave/FINDINGS.md:7-13	writer-safety re-narrated r52-4 b817	LEAD	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":10,""codex/seat-r001"":0,""main"":10,""paper/structure-genesis-first"":0}"	frontier/B1176_record_surface_wave/FINDINGS.md | frontier/B1177_instrument_bundle/FINDINGS.md | frontier/B1178_l184_lazyfy/FINDINGS.md | frontier/B1179_outreach_and_papers/FINDINGS.md | frontier/B1181_amphichirality_closure/FINDINGS.md | frontier/B1182_c4prime_resolved/FINDINGS.md | frontier/B1183_one_class_theorem/FINDINGS.md | frontier/B1194_existence_audit/FINDINGS.md	the gap B817's writer-safety gate caught in the first full OA_SLOW run (R52-4, 2026-08-29). What follows is authored from this arc's own banked record ... Nothing is supplied from memory and no computation is re-narrated that the record does not carry
B1177_instrument_bundle	frontier/B1177_instrument_bundle	B1177_instrument_bundle/reproducer_debt.md:8	b1000 b1067 b998 rayclass	LEAD	"{""audit/b775-braver-questions"":1,""claude/new-session-qor5up"":0,""claude/outside-bench"":2,""codex/seat-r001"":1,""main"":2,""paper/structure-genesis-first"":1}"	scripts/atlas/atlas_data.json | frontier/B1177_instrument_bundle/reproducer_debt.md	The 21 (the debt): B1000_input_count, B1067_rayclass_harvest, ... B998_genesis_locks
B1177_instrument_bundle	frontier/B1177_instrument_bundle	B1177_instrument_bundle/FINDINGS.md:20	mass-authoring same-commit disposition certifies	LEAD	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":5,""codex/seat-r001"":0,""main"":5,""paper/structure-genesis-first"":0}"	docs/views/VERDICT_LEDGER.md | frontier/B1177_instrument_bundle/FINDINGS.md | frontier/B1177_instrument_bundle/arc_verdict.json | +2 catch-all	disposition rule: each future touch ships its runner/lock same-commit ... NO retro mass-authoring (a runner written from memory certifies nothing — E51's cousin)
B1177_instrument_bundle	frontier/B1177_instrument_bundle	B1177_instrument_bundle/FINDINGS.md:24	first-ever last-green enumerated launched	LEAD	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":4,""codex/seat-r001"":0,""main"":4,""paper/structure-genesis-first"":0}"	docs/views/VERDICT_LEDGER.md | frontier/B1177_instrument_bundle/FINDINGS.md | frontier/B1177_instrument_bundle/arc_verdict.json | +1 catch-all	THE OA_SLOW SHADOW SUITE: 50 gated files enumerated, the first-ever run LAUNCHED (never run by any runner before ...) — last-green lands in the same addendum
B1177_instrument_bundle	frontier/B1177_instrument_bundle	B1177_instrument_bundle/ADDENDUM_measurements.md:10-12	first-ever last-green continues launched	LEAD	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":3,""codex/seat-r001"":0,""main"":3,""paper/structure-genesis-first"":0}"	docs/views/VERDICT_LEDGER.md | frontier/B1177_instrument_bundle/ADDENDUM_measurements.md | +1 catch-all	the OA_SLOW first-ever run: launched this sitting ... the run continues past this bank; last-green lands in the log + the next touch records it here. (Honest state: launched, not yet complete — no phantom green.)
B1180_family_retraction	frontier/B1180_family_retraction	B1180_family_retraction/arc_verdict.json:4	sqrt-3 manifold verified complete	GENERIC	"{""audit/b775-braver-questions"":49,""claude/new-session-qor5up"":49,""claude/outside-bench"":64,""codex/seat-r001"":50,""main"":64,""paper/structure-genesis-first"":49}"	docs/SEAL_LEDGER.md | docs/views/CLOSED_DOORS.md | docs/views/VERDICT_LEDGER.md | frontier/B259_gravity_brick_wall_map/gravity_brick.py | frontier/B716_time_gap/b716_probe2.py | frontier/B718_child_program/b718_probe2.py | frontier/B723_build_the_observer/b723_probe3.py | frontier/B723_build_the_observer/b723_probe3_out.txt | +3 catch-all	the '14-manifold Q(sqrt-3) family' was never verified complete
